full_address,town,lat,lon
"317, SEMBAWANG VISTA, SEMBAWANG, SINGAPORE",SEMBAWANG,1.4474613,103.822503
"318, SEMBAWANG VISTA, SEMBAWANG, SINGAPORE",SEMBAWANG,1.4474613,103.822503
"234, COMPASSVALE WALK, SENGKANG, SINGAPORE",SENGKANG,1.3876782,103.9001097
"140, RIVERVALE STREET, SENGKANG, SINGAPORE",SENGKANG,1.3887104,103.9020889
"610, WOODLANDS AVENUE 4, WOODLANDS, SINGAPORE",WOODLANDS,1.4416506,103.795282
"501, WOODLANDS DRIVE 14, WOODLANDS, SINGAPORE",WOODLANDS,1.4320873,103.7894319
"770, WOODLANDS DRIVE 60, WOODLANDS, SINGAPORE",WOODLANDS,1.4466559,103.7988753
"772, WOODLANDS DRIVE 60, WOODLANDS, SINGAPORE",WOODLANDS,1.4461163,103.7989883
"684C, WOODLANDS DRIVE 62, WOODLANDS, SINGAPORE",WOODLANDS,1.439522,103.8050437
"643, WOODLANDS RING ROAD, WOODLANDS, SINGAPORE",WOODLANDS,1.4390989,103.8015399
"606, WOODLANDS RING ROAD, WOODLANDS, SINGAPORE",WOODLANDS,1.4390989,103.8015399
"609, WOODLANDS RING ROAD, WOODLANDS, SINGAPORE",WOODLANDS,1.4390989,103.8015399
"611, WOODLANDS RING ROAD, WOODLANDS, SINGAPORE",WOODLANDS,1.4390989,103.8015399
"288E, BUKIT BATOK STREET 25, BUKIT BATOK, SINGAPORE",BUKIT BATOK,1.3456253,103.7587039
"469, CHOA CHU KANG AVENUE 3, CHOA CHU KANG, SINGAPORE",CHOA CHU KANG,1.3816056,103.7436175
"470, CHOA CHU KANG AVENUE 3, CHOA CHU KANG, SINGAPORE",CHOA CHU KANG,1.3816056,103.7436175
"669, CHOA CHU KANG CRESCENT, CHOA CHU KANG, SINGAPORE",CHOA CHU KANG,1.3997807,103.7506033
"68, CIRCUIT ROAD, GEYLANG, SINGAPORE",GEYLANG,1.3238677,103.8889691
"962, HOUGANG AVENUE 9, HOUGANG, SINGAPORE",HOUGANG,1.3746811,103.8850711
"270, TOH GUAN ROAD, JURONG EAST, SINGAPORE",JURONG EAST,1.3412476,103.7460031
"271, TOH GUAN ROAD, JURONG EAST, SINGAPORE",JURONG EAST,1.3416757,103.7462584
"349, CORPORATION DRIVE, JURONG WEST, SINGAPORE",JURONG WEST,1.33952135,103.7191347
"303, CANBERRA ROAD, SEMBAWANG, SINGAPORE",SEMBAWANG,1.4493003,103.8216886
"322, SEMBAWANG CLOSE, SEMBAWANG, SINGAPORE",SEMBAWANG,1.4458065,103.8184238
"408, SEMBAWANG DRIVE, SEMBAWANG, SINGAPORE",SEMBAWANG,1.4615521,103.8160717
"135, RIVERVALE STREET, SENGKANG, SINGAPORE",SENGKANG,1.3887104,103.9020889
"236A, SERANGOON AVENUE 2, SERANGOON, SINGAPORE",SERANGOON,1.3482776,103.8723884
"255, SERANGOON CENTRAL DRIVE, SERANGOON, SINGAPORE",SERANGOON,1.3546013,103.8729377
"626, WOODLANDS AVENUE 6, WOODLANDS, SINGAPORE",WOODLANDS,1.4466713,103.7975462
"788E, WOODLANDS CRESCENT, WOODLANDS, SINGAPORE",WOODLANDS,1.44441875,103.8022684
"503, WOODLANDS DRIVE 14, WOODLANDS, SINGAPORE",WOODLANDS,1.4320873,103.7894319
"527, WOODLANDS DRIVE 14, WOODLANDS, SINGAPORE",WOODLANDS,1.4320873,103.7894319
"625B, WOODLANDS DRIVE 52, WOODLANDS, SINGAPORE",WOODLANDS,1.433225,103.7993948
"554, WOODLANDS DRIVE 53, WOODLANDS, SINGAPORE",WOODLANDS,1.4324011,103.7971579
"607, WOODLANDS RING ROAD, WOODLANDS, SINGAPORE",WOODLANDS,1.4390989,103.8015399
"502, JELAPANG ROAD, BUKIT PANJANG, SINGAPORE",BUKIT PANJANG,1.3863227,103.7673983
"472, CHOA CHU KANG AVENUE 3, CHOA CHU KANG, SINGAPORE",CHOA CHU KANG,1.3816056,103.7436175
"484C, CHOA CHU KANG AVENUE 5, CHOA CHU KANG, SINGAPORE",CHOA CHU KANG,1.3748254,103.7416052
"675, CHOA CHU KANG CRESCENT, CHOA CHU KANG, SINGAPORE",CHOA CHU KANG,1.3997807,103.7506033
"265, TOH GUAN ROAD, JURONG EAST, SINGAPORE",JURONG EAST,1.34063365,103.7445629
"517C, JURONG WEST STREET 52, JURONG WEST, SINGAPORE",JURONG WEST,1.34495095,103.720053
"644, JURONG WEST STREET 61, JURONG WEST, SINGAPORE",JURONG WEST,1.334749,103.6989619
"311, CANBERRA ROAD, SEMBAWANG, SINGAPORE",SEMBAWANG,1.4493003,103.8216886
"323, SEMBAWANG CLOSE, SEMBAWANG, SINGAPORE",SEMBAWANG,1.4450718,103.81819
"313, SEMBAWANG DRIVE, SEMBAWANG, SINGAPORE",SEMBAWANG,1.4615521,103.8160717
"235, COMPASSVALE WALK, SENGKANG, SINGAPORE",SENGKANG,1.3876782,103.9001097
"136, RIVERVALE STREET, SENGKANG, SINGAPORE",SENGKANG,1.3887104,103.9020889
"256, SERANGOON CENTRAL DRIVE, SERANGOON, SINGAPORE",SERANGOON,1.3546013,103.8729377
"258, SERANGOON CENTRAL DRIVE, SERANGOON, SINGAPORE",SERANGOON,1.3546013,103.8729377
"502A, WOODLANDS DRIVE 14, WOODLANDS, SINGAPORE",WOODLANDS,1.4320873,103.7894319
"511, WOODLANDS DRIVE 14, WOODLANDS, SINGAPORE",WOODLANDS,1.4320873,103.7894319
"512, WOODLANDS DRIVE 14, WOODLANDS, SINGAPORE",WOODLANDS,1.4320873,103.7894319
"608, WOODLANDS RING ROAD, WOODLANDS, SINGAPORE",WOODLANDS,1.4390989,103.8015399
"632, ANG MO KIO AVENUE 4, ANG MO KIO, SINGAPORE",ANG MO KIO,1.3802356,103.8412851
"289E, BUKIT BATOK STREET 25, BUKIT BATOK, SINGAPORE",BUKIT BATOK,1.34402605,103.758983
"289G, BUKIT BATOK STREET 25, BUKIT BATOK, SINGAPORE",BUKIT BATOK,1.3467158,103.7609715
"35, JALAN RUMAH TINGGI, BUKIT MERAH, SINGAPORE",BUKIT MERAH,1.2880727,103.8090351
"501, JELAPANG ROAD, BUKIT PANJANG, SINGAPORE",BUKIT PANJANG,1.3863227,103.7673983
"543, JELAPANG ROAD, BUKIT PANJANG, SINGAPORE",BUKIT PANJANG,1.3863227,103.7673983
"484B, CHOA CHU KANG AVENUE 5, CHOA CHU KANG, SINGAPORE",CHOA CHU KANG,1.3748254,103.7416052
"484D, CHOA CHU KANG AVENUE 5, CHOA CHU KANG, SINGAPORE",CHOA CHU KANG,1.3748254,103.7416052
"674, CHOA CHU KANG CRESCENT, CHOA CHU KANG, SINGAPORE",CHOA CHU KANG,1.3997807,103.7506033
"267, TOH GUAN ROAD, JURONG EAST, SINGAPORE",JURONG EAST,1.34111185,103.7447895
"272, TOH GUAN ROAD, JURONG EAST, SINGAPORE",JURONG EAST,1.34210075,103.7456606
"351, CORPORATION DRIVE, JURONG WEST, SINGAPORE",JURONG WEST,1.33934935,103.719796
"319, SEMBAWANG CLOSE, SEMBAWANG, SINGAPORE",SEMBAWANG,1.4460056,103.8194398
"320, SEMBAWANG CLOSE, SEMBAWANG, SINGAPORE",SEMBAWANG,1.4464715,103.8188792
"312, SEMBAWANG DRIVE, SEMBAWANG, SINGAPORE",SEMBAWANG,1.4615521,103.8160717
"137, RIVERVALE STREET, SENGKANG, SINGAPORE",SENGKANG,1.3887104,103.9020889
"129, RIVERVALE STREET, SENGKANG, SINGAPORE",SENGKANG,1.3887104,103.9020889
"104, RIVERVALE WALK, SENGKANG, SINGAPORE",SENGKANG,1.3840515,103.9000606
"257, SERANGOON CENTRAL DRIVE, SERANGOON, SINGAPORE",SERANGOON,1.3546013,103.8729377
"612, WOODLANDS AVENUE 4, WOODLANDS, SINGAPORE",WOODLANDS,1.4416506,103.795282
"617, WOODLANDS AVENUE 4, WOODLANDS, SINGAPORE",WOODLANDS,1.4416506,103.795282
"502, WOODLANDS DRIVE 14, WOODLANDS, SINGAPORE",WOODLANDS,1.4320873,103.7894319
"510, WOODLANDS DRIVE 14, WOODLANDS, SINGAPORE",WOODLANDS,1.4320873,103.7894319
"515, WOODLANDS DRIVE 14, WOODLANDS, SINGAPORE",WOODLANDS,1.4320873,103.7894319
"646, WOODLANDS RING ROAD, WOODLANDS, SINGAPORE",WOODLANDS,1.4390989,103.8015399
"545, BUKIT PANJANG RING ROAD, BUKIT PANJANG, SINGAPORE",BUKIT PANJANG,1.3777446,103.772151
"534, JELAPANG ROAD, BUKIT PANJANG, SINGAPORE",BUKIT PANJANG,1.3863227,103.7673983
"536, JELAPANG ROAD, BUKIT PANJANG, SINGAPORE",BUKIT PANJANG,1.3863227,103.7673983
"538, JELAPANG ROAD, BUKIT PANJANG, SINGAPORE",BUKIT PANJANG,1.3863227,103.7673983
"483, CHOA CHU KANG AVENUE 5, CHOA CHU KANG, SINGAPORE",CHOA CHU KANG,1.3748254,103.7416052
"671A, CHOA CHU KANG CRESCENT, CHOA CHU KANG, SINGAPORE",CHOA CHU KANG,1.3997807,103.7506033
"676, CHOA CHU KANG CRESCENT, CHOA CHU KANG, SINGAPORE",CHOA CHU KANG,1.3997807,103.7506033
"676A, CHOA CHU KANG CRESCENT, CHOA CHU KANG, SINGAPORE",CHOA CHU KANG,1.3997807,103.7506033
"699B, HOUGANG STREET 52, HOUGANG, SINGAPORE",HOUGANG,1.3759616,103.889806
"13, UPPER BOON KENG ROAD, KALLANG/WHAMPOA, SINGAPORE",KALLANG/WHAMPOA,1.31454865,103.8706031
"324, SEMBAWANG CLOSE, SEMBAWANG, SINGAPORE",SEMBAWANG,1.44481705,103.8179702
"314, SEMBAWANG DRIVE, SEMBAWANG, SINGAPORE",SEMBAWANG,1.4615521,103.8160717
"206A, COMPASSVALE LANE, SENGKANG, SINGAPORE",SENGKANG,1.3868209,103.8998596
"224D, COMPASSVALE WALK, SENGKANG, SINGAPORE",SENGKANG,1.3876782,103.9001097
"233, COMPASSVALE WALK, SENGKANG, SINGAPORE",SENGKANG,1.3876782,103.9001097
"229, COMPASSVALE WALK, SENGKANG, SINGAPORE",SENGKANG,1.3876782,103.9001097
"139, RIVERVALE STREET, SENGKANG, SINGAPORE",SENGKANG,1.3887104,103.9020889
"234A, SERANGOON AVENUE 2, SERANGOON, SINGAPORE",SERANGOON,1.3482776,103.8723884
"788B, WOODLANDS CRESCENT, WOODLANDS, SINGAPORE",WOODLANDS,1.4464918,103.8014384
"504, WOODLANDS DRIVE 14, WOODLANDS, SINGAPORE",WOODLANDS,1.4320873,103.7894319
"506, WOODLANDS DRIVE 14, WOODLANDS, SINGAPORE",WOODLANDS,1.4320873,103.7894319
"509, WOODLANDS DRIVE 14, WOODLANDS, SINGAPORE",WOODLANDS,1.4320873,103.7894319
"531, WOODLANDS DRIVE 14, WOODLANDS, SINGAPORE",WOODLANDS,1.4320873,103.7894319
"624A, WOODLANDS DRIVE 52, WOODLANDS, SINGAPORE",WOODLANDS,1.433225,103.7993948
"625A, WOODLANDS DRIVE 52, WOODLANDS, SINGAPORE",WOODLANDS,1.433225,103.7993948
"682A, WOODLANDS DRIVE 62, WOODLANDS, SINGAPORE",WOODLANDS,1.439522,103.8050437
"634, WOODLANDS RING ROAD, WOODLANDS, SINGAPORE",WOODLANDS,1.4390989,103.8015399
"639, WOODLANDS RING ROAD, WOODLANDS, SINGAPORE",WOODLANDS,1.4390989,103.8015399
"533, BUKIT PANJANG RING ROAD, BUKIT PANJANG, SINGAPORE",BUKIT PANJANG,1.3777446,103.772151
"541, BUKIT PANJANG RING ROAD, BUKIT PANJANG, SINGAPORE",BUKIT PANJANG,1.3777446,103.772151
"152, GANGSA ROAD, BUKIT PANJANG, SINGAPORE",BUKIT PANJANG,1.3800705,103.7676819
"540, JELAPANG ROAD, BUKIT PANJANG, SINGAPORE",BUKIT PANJANG,1.3863227,103.7673983
"542, JELAPANG ROAD, BUKIT PANJANG, SINGAPORE",BUKIT PANJANG,1.3863227,103.7673983
"544, JELAPANG ROAD, BUKIT PANJANG, SINGAPORE",BUKIT PANJANG,1.3863227,103.7673983
"167, PETIR ROAD, BUKIT PANJANG, SINGAPORE",BUKIT PANJANG,1.3779016,103.7662433
"484, CHOA CHU KANG AVENUE 5, CHOA CHU KANG, SINGAPORE",CHOA CHU KANG,1.3748254,103.7416052
"485, CHOA CHU KANG AVENUE 5, CHOA CHU KANG, SINGAPORE",CHOA CHU KANG,1.3748254,103.7416052
"485B, CHOA CHU KANG AVENUE 5, CHOA CHU KANG, SINGAPORE",CHOA CHU KANG,1.3748254,103.7416052
"670, CHOA CHU KANG CRESCENT, CHOA CHU KANG, SINGAPORE",CHOA CHU KANG,1.3997807,103.7506033
"953, HOUGANG AVENUE 9, HOUGANG, SINGAPORE",HOUGANG,1.3746811,103.8850711
"956, HOUGANG STREET 91, HOUGANG, SINGAPORE",HOUGANG,1.3766014,103.8788594
"14A, UPPER BOON KENG ROAD, KALLANG/WHAMPOA, SINGAPORE",KALLANG/WHAMPOA,1.3132415,103.8684345
"306, CANBERRA ROAD, SEMBAWANG, SINGAPORE",SEMBAWANG,1.4493003,103.8216886
"230, COMPASSVALE WALK, SENGKANG, SINGAPORE",SENGKANG,1.3876782,103.9001097
"231, COMPASSVALE WALK, SENGKANG, SINGAPORE",SENGKANG,1.3876782,103.9001097
"232, COMPASSVALE WALK, SENGKANG, SINGAPORE",SENGKANG,1.3876782,103.9001097
"124, RIVERVALE DRIVE, SENGKANG, SINGAPORE",SENGKANG,1.3862508,103.9036227
"124B, RIVERVALE DRIVE, SENGKANG, SINGAPORE",SENGKANG,1.3862508,103.9036227
"124C, RIVERVALE DRIVE, SENGKANG, SINGAPORE",SENGKANG,1.3862508,103.9036227
"126, RIVERVALE STREET, SENGKANG, SINGAPORE",SENGKANG,1.3887104,103.9020889
"141, RIVERVALE STREET, SENGKANG, SINGAPORE",SENGKANG,1.3887104,103.9020889
"56, LOR 4 TOA PAYOH, TOA PAYOH, SINGAPORE",TOA PAYOH,1.33701115,103.8503917
"788C, WOODLANDS CRESCENT, WOODLANDS, SINGAPORE",WOODLANDS,1.4464918,103.8014384
"508, WOODLANDS DRIVE 14, WOODLANDS, SINGAPORE",WOODLANDS,1.4320873,103.7894319
"513, WOODLANDS DRIVE 14, WOODLANDS, SINGAPORE",WOODLANDS,1.4320873,103.7894319
"514, WOODLANDS DRIVE 14, WOODLANDS, SINGAPORE",WOODLANDS,1.4320873,103.7894319
"516, WOODLANDS DRIVE 14, WOODLANDS, SINGAPORE",WOODLANDS,1.4320873,103.7894319
"530, WOODLANDS DRIVE 14, WOODLANDS, SINGAPORE",WOODLANDS,1.4320873,103.7894319
"532, WOODLANDS DRIVE 14, WOODLANDS, SINGAPORE",WOODLANDS,1.4320873,103.7894319
"533, WOODLANDS DRIVE 14, WOODLANDS, SINGAPORE",WOODLANDS,1.4320873,103.7894319
"534, WOODLANDS DRIVE 14, WOODLANDS, SINGAPORE",WOODLANDS,1.4320873,103.7894319
"535, WOODLANDS DRIVE 14, WOODLANDS, SINGAPORE",WOODLANDS,1.4320873,103.7894319
"624B, WOODLANDS DRIVE 52, WOODLANDS, SINGAPORE",WOODLANDS,1.433225,103.7993948
"638, WOODLANDS RING ROAD, WOODLANDS, SINGAPORE",WOODLANDS,1.4390989,103.8015399
"640, WOODLANDS RING ROAD, WOODLANDS, SINGAPORE",WOODLANDS,1.4390989,103.8015399
"288F, BUKIT BATOK STREET 25, BUKIT BATOK, SINGAPORE",BUKIT BATOK,1.34530845,103.7583214
"36, JALAN RUMAH TINGGI, BUKIT MERAH, SINGAPORE",BUKIT MERAH,1.2885938,103.8089834
"535, BUKIT PANJANG RING ROAD, BUKIT PANJANG, SINGAPORE",BUKIT PANJANG,1.3777446,103.772151
"537, BUKIT PANJANG RING ROAD, BUKIT PANJANG, SINGAPORE",BUKIT PANJANG,1.3777446,103.772151
"168, PETIR ROAD, BUKIT PANJANG, SINGAPORE",BUKIT PANJANG,1.3779016,103.7662433
"605, SENJA ROAD, BUKIT PANJANG, SINGAPORE",BUKIT PANJANG,1.3843713,103.7605154
"296, CHOA CHU KANG AVENUE 2, CHOA CHU KANG, SINGAPORE",CHOA CHU KANG,1.378388,103.7427726
"296A, CHOA CHU KANG AVENUE 2, CHOA CHU KANG, SINGAPORE",CHOA CHU KANG,1.378388,103.7427726
"296E, CHOA CHU KANG AVENUE 2, CHOA CHU KANG, SINGAPORE",CHOA CHU KANG,1.378388,103.7427726
"485A, CHOA CHU KANG AVENUE 5, CHOA CHU KANG, SINGAPORE",CHOA CHU KANG,1.3748254,103.7416052
"485C, CHOA CHU KANG AVENUE 5, CHOA CHU KANG, SINGAPORE",CHOA CHU KANG,1.3748254,103.7416052
"485D, CHOA CHU KANG AVENUE 5, CHOA CHU KANG, SINGAPORE",CHOA CHU KANG,1.3748254,103.7416052
"486, CHOA CHU KANG AVENUE 5, CHOA CHU KANG, SINGAPORE",CHOA CHU KANG,1.3748254,103.7416052
"670A, CHOA CHU KANG CRESCENT, CHOA CHU KANG, SINGAPORE",CHOA CHU KANG,1.3997807,103.7506033
"673A, CHOA CHU KANG CRESCENT, CHOA CHU KANG, SINGAPORE",CHOA CHU KANG,1.3997807,103.7506033
"951, HOUGANG AVENUE 9, HOUGANG, SINGAPORE",HOUGANG,1.3754345,103.8783983
"957, HOUGANG STREET 91, HOUGANG, SINGAPORE",HOUGANG,1.37661705,103.879409
"642, JURONG WEST STREET 61, JURONG WEST, SINGAPORE",JURONG WEST,1.334749,103.6989619
"607, JURONG WEST STREET 65, JURONG WEST, SINGAPORE",JURONG WEST,1.3404394,103.7009537
"336, SEMBAWANG CRESCENT, SEMBAWANG, SINGAPORE",SEMBAWANG,1.4481306,103.8144569
"205A, COMPASSVALE LANE, SENGKANG, SINGAPORE",SENGKANG,1.3868209,103.8998596
"206C, COMPASSVALE LANE, SENGKANG, SINGAPORE",SENGKANG,1.3868209,103.8998596
"224A, COMPASSVALE WALK, SENGKANG, SINGAPORE",SENGKANG,1.3876782,103.9001097
"236, COMPASSVALE WALK, SENGKANG, SINGAPORE",SENGKANG,1.3876782,103.9001097
"239, COMPASSVALE WALK, SENGKANG, SINGAPORE",SENGKANG,1.3876782,103.9001097
"240, COMPASSVALE WALK, SENGKANG, SINGAPORE",SENGKANG,1.3876782,103.9001097
"225A, COMPASSVALE WALK, SENGKANG, SINGAPORE",SENGKANG,1.3876782,103.9001097
"123D, RIVERVALE DRIVE, SENGKANG, SINGAPORE",SENGKANG,1.3862508,103.9036227
"133, RIVERVALE STREET, SENGKANG, SINGAPORE",SENGKANG,1.3887104,103.9020889
"130, RIVERVALE STREET, SENGKANG, SINGAPORE",SENGKANG,1.3887104,103.9020889
"132, RIVERVALE STREET, SENGKANG, SINGAPORE",SENGKANG,1.3887104,103.9020889
"105, RIVERVALE WALK, SENGKANG, SINGAPORE",SENGKANG,1.3840515,103.9000606
"153A, LOR 1 TOA PAYOH, TOA PAYOH, SINGAPORE",TOA PAYOH,1.3409102,103.8478417
"613, WOODLANDS AVENUE 4, WOODLANDS, SINGAPORE",WOODLANDS,1.4416506,103.795282
"615, WOODLANDS AVENUE 4, WOODLANDS, SINGAPORE",WOODLANDS,1.4416506,103.795282
"618, WOODLANDS AVENUE 4, WOODLANDS, SINGAPORE",WOODLANDS,1.4416506,103.795282
"505, WOODLANDS DRIVE 14, WOODLANDS, SINGAPORE",WOODLANDS,1.4320873,103.7894319
"507, WOODLANDS DRIVE 14, WOODLANDS, SINGAPORE",WOODLANDS,1.4320873,103.7894319
"529, WOODLANDS DRIVE 14, WOODLANDS, SINGAPORE",WOODLANDS,1.4320873,103.7894319
"619, WOODLANDS DRIVE 52, WOODLANDS, SINGAPORE",WOODLANDS,1.433225,103.7993948
"556, WOODLANDS DRIVE 53, WOODLANDS, SINGAPORE",WOODLANDS,1.4324011,103.7971579
"633, WOODLANDS RING ROAD, WOODLANDS, SINGAPORE",WOODLANDS,1.4390989,103.8015399
"153, GANGSA ROAD, BUKIT PANJANG, SINGAPORE",BUKIT PANJANG,1.3800705,103.7676819
"155, GANGSA ROAD, BUKIT PANJANG, SINGAPORE",BUKIT PANJANG,1.3800705,103.7676819
"163, GANGSA ROAD, BUKIT PANJANG, SINGAPORE",BUKIT PANJANG,1.3800705,103.7676819
"165, GANGSA ROAD, BUKIT PANJANG, SINGAPORE",BUKIT PANJANG,1.3800705,103.7676819
"166, GANGSA ROAD, BUKIT PANJANG, SINGAPORE",BUKIT PANJANG,1.3800705,103.7676819
"601, SENJA ROAD, BUKIT PANJANG, SINGAPORE",BUKIT PANJANG,1.3843713,103.7605154
"603, SENJA ROAD, BUKIT PANJANG, SINGAPORE",BUKIT PANJANG,1.3843713,103.7605154
"296B, CHOA CHU KANG AVENUE 2, CHOA CHU KANG, SINGAPORE",CHOA CHU KANG,1.378388,103.7427726
"672, CHOA CHU KANG CRESCENT, CHOA CHU KANG, SINGAPORE",CHOA CHU KANG,1.4029153,103.7495814
"698A, HOUGANG STREET 61, HOUGANG, SINGAPORE",HOUGANG,1.37520785,103.8875919
"958, HOUGANG STREET 91, HOUGANG, SINGAPORE",HOUGANG,1.37663105,103.8798306
"14, UPPER BOON KENG ROAD, KALLANG/WHAMPOA, SINGAPORE",KALLANG/WHAMPOA,1.3132415,103.8684345
"335, SEMBAWANG CLOSE, SEMBAWANG, SINGAPORE",SEMBAWANG,1.4474665,103.8148076
"338, SEMBAWANG CRESCENT, SEMBAWANG, SINGAPORE",SEMBAWANG,1.4481306,103.8144569
"241, COMPASSVALE WALK, SENGKANG, SINGAPORE",SENGKANG,1.3876782,103.9001097
"149, RIVERVALE CRESCENT, SENGKANG, SINGAPORE",SENGKANG,1.388552,103.9078755
"123E, RIVERVALE DRIVE, SENGKANG, SINGAPORE",SENGKANG,1.3862508,103.9036227
"124A, RIVERVALE DRIVE, SENGKANG, SINGAPORE",SENGKANG,1.3862508,103.9036227
"134, RIVERVALE STREET, SENGKANG, SINGAPORE",SENGKANG,1.3887104,103.9020889
"107, RIVERVALE WALK, SENGKANG, SINGAPORE",SENGKANG,1.3840515,103.9000606
"103, RIVERVALE WALK, SENGKANG, SINGAPORE",SENGKANG,1.3840515,103.9000606
"58, LOR 4 TOA PAYOH, TOA PAYOH, SINGAPORE",TOA PAYOH,1.33675385,103.8505407
"614, WOODLANDS AVENUE 4, WOODLANDS, SINGAPORE",WOODLANDS,1.4416506,103.795282
"788D, WOODLANDS CRESCENT, WOODLANDS, SINGAPORE",WOODLANDS,1.4464918,103.8014384
"536, WOODLANDS DRIVE 14, WOODLANDS, SINGAPORE",WOODLANDS,1.4320873,103.7894319
"632, WOODLANDS RING ROAD, WOODLANDS, SINGAPORE",WOODLANDS,1.4390989,103.8015399
"539, BUKIT PANJANG RING ROAD, BUKIT PANJANG, SINGAPORE",BUKIT PANJANG,1.3777446,103.772151
"677, CHOA CHU KANG CRESCENT, CHOA CHU KANG, SINGAPORE",CHOA CHU KANG,1.3997807,103.7506033
"679, CHOA CHU KANG CRESCENT, CHOA CHU KANG, SINGAPORE",CHOA CHU KANG,1.3997807,103.7506033
"681, CHOA CHU KANG CRESCENT, CHOA CHU KANG, SINGAPORE",CHOA CHU KANG,1.4029153,103.7495814
"682, CHOA CHU KANG CRESCENT, CHOA CHU KANG, SINGAPORE",CHOA CHU KANG,1.3997807,103.7506033
"952, HOUGANG AVENUE 9, HOUGANG, SINGAPORE",HOUGANG,1.3746811,103.8850711
"955, HOUGANG AVENUE 9, HOUGANG, SINGAPORE",HOUGANG,1.3746811,103.8850711
"699, HOUGANG STREET 52, HOUGANG, SINGAPORE",HOUGANG,1.37613245,103.88934
"699A, HOUGANG STREET 52, HOUGANG, SINGAPORE",HOUGANG,1.3768139,103.8890388
"699C, HOUGANG STREET 52, HOUGANG, SINGAPORE",HOUGANG,1.3759616,103.889806
"288E, JURONG EAST STREET 21, JURONG EAST, SINGAPORE",JURONG EAST,1.34021385,103.7438951
"330, SEMBAWANG CLOSE, SEMBAWANG, SINGAPORE",SEMBAWANG,1.44667255,103.8180656
"333, SEMBAWANG CLOSE, SEMBAWANG, SINGAPORE",SEMBAWANG,1.4468603,103.8162987
"206B, COMPASSVALE LANE, SENGKANG, SINGAPORE",SENGKANG,1.3868209,103.8998596
"223C, COMPASSVALE WALK, SENGKANG, SINGAPORE",SENGKANG,1.3876782,103.9001097
"238, COMPASSVALE WALK, SENGKANG, SINGAPORE",SENGKANG,1.3876782,103.9001097
"225B, COMPASSVALE WALK, SENGKANG, SINGAPORE",SENGKANG,1.3876782,103.9001097
"226A, COMPASSVALE WALK, SENGKANG, SINGAPORE",SENGKANG,1.3876782,103.9001097
"148, RIVERVALE CRESCENT, SENGKANG, SINGAPORE",SENGKANG,1.388552,103.9078755
"145, RIVERVALE DRIVE, SENGKANG, SINGAPORE",SENGKANG,1.3862508,103.9036227
"127, RIVERVALE STREET, SENGKANG, SINGAPORE",SENGKANG,1.3887104,103.9020889
"60, LOR 4 TOA PAYOH, TOA PAYOH, SINGAPORE",TOA PAYOH,1.33631765,103.850727
"55, LOR 5 TOA PAYOH, TOA PAYOH, SINGAPORE",TOA PAYOH,1.33733355,103.8512393
"616, WOODLANDS AVENUE 4, WOODLANDS, SINGAPORE",WOODLANDS,1.4416506,103.795282
"620, WOODLANDS DRIVE 52, WOODLANDS, SINGAPORE",WOODLANDS,1.433225,103.7993948
"647, WOODLANDS RING ROAD, WOODLANDS, SINGAPORE",WOODLANDS,1.4390989,103.8015399
"154, GANGSA ROAD, BUKIT PANJANG, SINGAPORE",BUKIT PANJANG,1.3800705,103.7676819
"164, GANGSA ROAD, BUKIT PANJANG, SINGAPORE",BUKIT PANJANG,1.3800705,103.7676819
"602, SENJA ROAD, BUKIT PANJANG, SINGAPORE",BUKIT PANJANG,1.3843713,103.7605154
"296D, CHOA CHU KANG AVENUE 2, CHOA CHU KANG, SINGAPORE",CHOA CHU KANG,1.378388,103.7427726
"297, CHOA CHU KANG AVENUE 2, CHOA CHU KANG, SINGAPORE",CHOA CHU KANG,1.378388,103.7427726
"297C, CHOA CHU KANG AVENUE 2, CHOA CHU KANG, SINGAPORE",CHOA CHU KANG,1.378388,103.7427726
"297D, CHOA CHU KANG AVENUE 2, CHOA CHU KANG, SINGAPORE",CHOA CHU KANG,1.378388,103.7427726
"449, CHOA CHU KANG AVENUE 4, CHOA CHU KANG, SINGAPORE",CHOA CHU KANG,1.3789249,103.7366893
"658, CHOA CHU KANG CRESCENT, CHOA CHU KANG, SINGAPORE",CHOA CHU KANG,1.3997807,103.7506033
"678, CHOA CHU KANG CRESCENT, CHOA CHU KANG, SINGAPORE",CHOA CHU KANG,1.3997807,103.7506033
"672A, CHOA CHU KANG CRESCENT, CHOA CHU KANG, SINGAPORE",CHOA CHU KANG,1.3997807,103.7506033
"954, HOUGANG AVENUE 9, HOUGANG, SINGAPORE",HOUGANG,1.3746811,103.8850711
"964, HOUGANG AVENUE 9, HOUGANG, SINGAPORE",HOUGANG,1.3746811,103.8850711
"950, HOUGANG STREET 91, HOUGANG, SINGAPORE",HOUGANG,1.3763537,103.880196
"959, HOUGANG STREET 91, HOUGANG, SINGAPORE",HOUGANG,1.3768801,103.8791503
"38, TEBAN GARDENS ROAD, JURONG EAST, SINGAPORE",JURONG EAST,1.3210721,103.7429498
"329, SEMBAWANG CLOSE, SEMBAWANG, SINGAPORE",SEMBAWANG,1.4462409,103.8175483
"223B, COMPASSVALE WALK, SENGKANG, SINGAPORE",SENGKANG,1.3876782,103.9001097
"223D, COMPASSVALE WALK, SENGKANG, SINGAPORE",SENGKANG,1.3876782,103.9001097
